Category,Title,Price,Stock,URL
Laptops,"40144-ASUS TUF FA506NCG-HN211 | RYZEN 7 7445HS | 16GB DDR5 | 512GB NVMe | RTX 3050 4GB | 15.6"" FHD IPS 144HZ | DOS | Graphite Black","Rs. 369,000",In Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20fa506ncg-hn211%20%7C%20ryzen%207%207445hs%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%203050%204gb%20%7C%2015.6%22%20fhd%20ips%20144hz%20%7C%20dos%20%7C%20graphite%20black
Laptops,"40381-ACER ASPIRE GO 16 AG16-71P-96FW | i9 13900H | 16GB DDR5 | 1TB NVMe | 16"" WUXGA IPS 120Hz | DOS | Pure Silver","Rs. 347,000",In Stock,https://www.chamacomputers.lk/products/laptops/acer%20aspire%20go%2016%20ag16-71p-96fw%20%7C%20i9%2013900h%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%2016%22%20wuxga%20ips%20120hz%20%7C%20dos%20%7C%20pure%20silver
Laptops,"40572-HP OMNIBOOK 3 16-BU0305DX | Core Ultra 5 225U | 8GB DDR5 | 512GB NVMe | 16"" IPS Touch  300 Nits | Win11","Rs. 251,000",In Stock,https://www.chamacomputers.lk/products/laptops/hp%20omnibook%203%2016-bu0305dx%20%7C%20core%20ultra%205%20225u%20%7C%208gb%20ddr5%20%7C%20512gb%20nvme%20%7C%2016%22%20ips%20touch%20%20300%20nits%20%7C%20win11
Laptops,"40585-Asus Vivobook X1504VA-BQ4173 | Core 7-150U | 8GB DDR5 | 512GB NVMe| 15.6"" FHD | Cool Silver","Rs. 248,000",In Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20x1504va-bq4173%20%7C%20core%207-150u%20%7C%208gb%20ddr5%20%7C%20512gb%20nvme%7C%2015.6%22%20fhd%20%7C%20cool%20silver
Laptops,40595-HP 15-FD0912TU | Core 5 120U | 8GB DDR5 | 512GB NVMe | 15.6'' FHD | Backlit Keyboard | DOS | Silver,"Rs. 231,000",In Stock,https://www.chamacomputers.lk/products/laptops/hp%2015-fd0912tu%20%7C%20core%205%20120u%20%7C%208gb%20ddr5%20%7C%20512gb%20nvme%20%7C%2015.6''%20fhd%20%7C%20backlit%20keyboard%20%7C%20dos%20%7C%20silver
Laptops,"40601-Asus Vivobook X1504VA-BQ4173 | Core 7-150U | 16GB DDR5 | 512GB NVMe| 15.6"" FHD | Cool Silver","Rs. 280,500",In Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20x1504va-bq4173%20%7C%20core%207-150u%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%7C%2015.6%22%20fhd%20%7C%20cool%20silver
Laptops,40629-ASUS TUF Gaming F16 FX608JMR-AS73-CA Core i7-14650HX | 16GB DDR5 | 512GB SSD | RTX 5060 8GB | 16″ WUXGA 165Hz | Windows 11 Home | Jaeger Gray,"Rs. 533,000",In Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20gaming%20f16%20fx608jmr-as73-ca%20core%20i7-14650hx%20%7C%2016gb%20ddr5%20%7C%20512gb%20ssd%20%7C%20rtx%205060%208gb%20%7C%2016%E2%80%B3%20wuxga%20165hz%20%7C%20windows%2011%20home%20%7C%20jaeger%20gray
Laptops,"40697-HP 15-FD1311TU | Core Ultra 5 125H | 8GB DDR5 | 512GB NVMe | 15.6"" FHD IPS | DOS","Rs. 240,000",In Stock,https://www.chamacomputers.lk/products/laptops/hp%2015-fd1311tu%20%7C%20core%20ultra%205%20125h%20%7C%208gb%20ddr5%20%7C%20512gb%20nvme%20%7C%2015.6%22%20fhd%20ips%20%7C%20dos
Laptops,"40721-ASUS V16 (V3607VJ-DS73-CB) | Core 7 240H | 16GB DDR5 | 512GB NVMe | RTX 3050 6GB  | 16.0"" FHD | Backlit |Win11 | Black","Rs. 384,000",In Stock,https://www.chamacomputers.lk/products/laptops/asus%20v16%20(v3607vj-ds73-cb)%20%7C%20core%207%20240h%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%203050%206gb%20%20%7C%2016.0%22%20fhd%20%7C%20backlit%20%7Cwin11%20%7C%20black
Laptops,20789-Acer Nitro V15 ANV15 | i7-13620H | 16GB DDR5 | 512GB NVMe | RTX 4060 8GB |15.6'' IPS 165Hz | DOS,"Rs. 340,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/acer%20nitro%20v15%20anv15%20%7C%20i7-13620h%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%204060%208gb%20%7C15.6''%20ips%20165hz%20%7C%20dos
