Source_Store,Category,Title,Price,Stock,URL
Red Tech,Motherboard,ASUS Prime X670-P-CSM DDR5 Motherboard,"LKR135,000.00",Out of Stock,https://redtech.lk/product/asus-prime-x670-p-csm-ddr5-motherboard/
Red Tech,Motherboard,GIGABYTE AORUS Z690 PRO Intel Mothearboard,"LKR134,800.00",Out of Stock,https://redtech.lk/product/order-now-gigabyte-aorus-z690-pro-intel-mothearboard/
Red Tech,Motherboard,MSI MAG Z790 TOMAHAWK DDR5 Wi-Fi Intel Motherboard,"LKR133,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-mag-z790-tomahawk-ddr5-wi-fi-intel-motherboard/
Red Tech,Motherboard,MSI PRO X870-P DDR5 Wi-Fi Motherboard,"LKR130,500.00",Out of Stock,https://redtech.lk/product/msi-pro-x870-p-ddr5-wi-fi-motherboard/
Red Tech,Motherboard,MSI MPG B650 CARBON WIFI DDR5 Gaming Motherboard,"LKR129,500.00",Out of Stock,https://redtech.lk/product/order-now-mpg-b650-gaming-carbon-wifi-ddr5-motherboard/
Red Tech,Motherboard,MSI Pro X670-P DDR5 Wi-Fi Motherboard,"LKR129,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-pro-x670-p-ddr5-wi-fi-intel-motherboard/
Red Tech,Motherboard,GIGABYTE Z790 ULTRA DURABLE UD AX Intel Motherboard,"LKR129,000.00",Out of Stock,https://redtech.lk/product/order-now-gigabyte-z790-ultra-durable-ud-ax-intel-motherboard/
Red Tech,Motherboard,ASUS ROG STRIX Z690-F Gaming Wi-Fi Intel Motherboard,"LKR128,500.00",Out of Stock,https://redtech.lk/product/asus-rog-strix-z690-f-gaming-wi-fi-intel-motherboard/
Red Tech,Motherboard,MSI MAG X670E TOMAHAWK WIFI 6E DDR5 Motherboard,"LKR126,000.00",Out of Stock,https://redtech.lk/product/coming-soon-msi-mag-x670e-tomahawk-wifi-motherboard/
Red Tech,Motherboard,MSI Z790 PROJECT ZERO WIFI DDR5 Motherboard,"LKR119,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-z790-project-zero-wifi-ddr5-motherboard/
Red Tech,Motherboard,MSI MAG Z690 TORPEDO DDR5 Intel Motherboard,"LKR118,000.00",Out of Stock,https://redtech.lk/product/msi-mag-z690-torpedo-ddr5-intel-motherboard/
Red Tech,Motherboard,ASUS TUF GAMING X570-PLUS Wi-Fi Motherboard,"LKR118,000.00",Out of Stock,https://redtech.lk/product/asus-tuf-gaming-x570-plus-wi-fi-motherboard/
Red Tech,Motherboard,GIGABYTE Z790 UD AX DDR5 Wi-Fi Intel Motherboard,"LKR115,000.00",Out of Stock,https://redtech.lk/product/order-now-gigabyte-z790-ud-ax-ddr5-wi-fi-intel-motherboard/
Red Tech,Motherboard,MSI PRO Z790-A WIFI Intel Motherboard,"LKR110,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-pro-z790-a-wifi-intel-motherboard/
Red Tech,Motherboard,ASUS PROART B760-CREATOR D4 Intel Designer Motherboard,"LKR109,000.00",Out of Stock,https://redtech.lk/product/asus-proart-b760-creator-d4-intel-designer-motherboard/
Red Tech,Motherboard,ASUS TUF GAMING B650-Plus Wi-Fi Motherboard,"LKR107,000.00",Out of Stock,https://redtech.lk/product/asus-tuf-gaming-b650-plus-wi-fi-motherboard/
Red Tech,Motherboard,MSI Z790 GAMING PLUS WIFI DDR5 Motherboard,"LKR106,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-z790-gaming-plus-wifi-ddr5-motherboard/
Red Tech,Motherboard,MSI MAG B650 TOMAHAWK Wi-Fi DDR5 Motherboard,"LKR106,000.00",Out of Stock,https://redtech.lk/product/order-now-msi-mag-b650-tomahawk-wi-fi-ddr5-motherboard/
Red Tech,Motherboard,ASUS ROG STRIX Z690-G Gaming Wi-Fi Intel Motherboard,"LKR104,500.00",Out of Stock,https://redtech.lk/product/asus-rog-strix-z690-g-gaming-wi-fi-intel-motherboard/
Red Tech,Motherboard,MSI Z790 GAMING PRO WIFI DDR5 Motherboard,"LKR104,000.00",Out of Stock,https://redtech.lk/product/coming-soon-msi-z790-gaming-pro-wifi-motherboard/
Red Tech,Motherboard,MSI MAG B660 TOMAHAWK DDR4 Wi-Fi Intel Motherboard,"LKR103,800.00",Out of Stock,https://redtech.lk/product/msi-mag-b660-tomahawk-ddr4-wi-fi-intel-motherboard/
Red Tech,Motherboard,MSI X670E GAMING PLUS WIFI DDR5 Motherboard,"LKR99,500.00",Out of Stock,https://redtech.lk/product/order-now-msi-x670e-gaming-plus-wifi-ddr5-motherboard/
Red Tech,RAM,16GB CORSAIR VENGEANCE C40 DDR5 – 5600MHz RAM Memory(16×1),"LKR91,500.00",In Stock,https://redtech.lk/product/16gb-corsair-vengeance-c40-lpx-ddr5-5600mhz-ram-memory16x1/
Red Tech,RAM,64GB Corsair VENGEANCE RGB DDR5 6000MHz RAM Memory Kit (32×2) AMD EXPO,"LKR297,000.00",In Stock,https://redtech.lk/product/64gb-corsair-vengeance-rgb-ddr5-6000mhz-ram-memory-kit-32x2-amd-expo/
Red Tech,RAM,32GB Corsair VENGEANCE RGB DDR5 6000MHz RAM Memory Kit (16×2),"LKR160,000.00",In Stock,https://redtech.lk/product/32gb-corsair-vengeance-rgb-ddr5-6000mhz-ram-memory-kit-16x2-amd-expo/
Red Tech,RAM,16GB CORSAIR VENGEANCE C40 DDR5 – 6000MHz AMD RAM Memory (16×1),"LKR94,500.00",In Stock,https://redtech.lk/product/16gb-corsair-vengeance-c40-ddr5-6000mhz-amd-ram-memory-16x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE LPX DDR4 – 3600MHz Memory Module (16×1),"LKR61,500.00",In Stock,https://redtech.lk/product/order-now-16gb-corsair-vengeance-lpx-ddr4-3600mhz-memory-module-16x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE LPX DDR4 – 3200MHz Memory Module (16×1),"LKR55,000.00",In Stock,https://redtech.lk/product/16-gb-corsair-vengeance-lpx-ddr4-3000mhz-memory-module/
Red Tech,RAM,8GB CORSAIR VENGEANCE DDR5 – 5200MHz AMD RAM Memory (16×1),"LKR42,000.00",In Stock,https://redtech.lk/product/8gb-corsair-vengeance-ddr5-5200mhz-amd-ram-memory-16x1/
Red Tech,RAM,48GB CORSAIR VENGEANCE RGB DDR5 8400MHZ CUDIMM MEMORY Kit (2X24),"LKR123,000.00",Out of Stock,https://redtech.lk/product/48gb-corsair-vengeance-rgb-ddr5-8400mhz-cudimm-memory-kit-2x24/
Red Tech,RAM,48GB CORSAIR VENGEANCE RGB DDR5 8200MHZ CUDIMM MEMORY Kit (2X24),"LKR107,500.00",Out of Stock,https://redtech.lk/product/48gb-corsair-vengeance-rgb-ddr5-8200mhz-cudimm-memory-kit-2x24/
Red Tech,RAM,64GB CORSAIR DOMINATOR TITANIUM RGB DDR5 6000MHz RAM Memory Kit (32×2),"LKR106,000.00",Out of Stock,https://redtech.lk/product/order-now-64gb-corsair-dominator-titanium-rgb-ddr5-6000mhz-ram-memory-kit-32x2/
Red Tech,RAM,64GB TEAMGROUP T-FORCE XTREEM ARGB DDR4 – 3600MHz Memory Kit (32×2),"LKR105,000.00",Out of Stock,https://redtech.lk/product/64gb-teamgroup-t-force-xtreem-argb-ddr4-3600mhz-memory-kit-32x2/
Red Tech,RAM,64GB Corsair VENGEANCE RGB DDR5 6200MHz RAM Memory Kit (32×2) Intel Xmp,"LKR98,500.00",Out of Stock,https://redtech.lk/product/64gb-corsair-vengeance-rgb-ddr5-6200mhz-ram-memory-kit-32x2-intel-xmp/
Red Tech,RAM,32GB Corsair VENGEANCE DDR5 5600MHz RAM Memory Kit (16×2),"LKR95,000.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-32gb-ddr5-5600mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB CORSAIR DOMINATOR TITANIUM RGB DDR5 6400MHz C32 RAM Memory Kit (16×2),"LKR72,500.00",Out of Stock,https://redtech.lk/product/32gb-corsair-dominator-titanium-rgb-ddr5-6400mhz-c32-ram-memory-kit-16x2/
Red Tech,RAM,64GB T-FORCE DELTA A RGB DDR5 6000MHz Desktop RAM Memory Kit (32×2),"LKR72,000.00",Out of Stock,https://redtech.lk/product/32gb-t-force-delta-a-rgb-ddr5-6000mhz-desktop-ram-memory-kit-16x2/
Red Tech,RAM,32GB CORSAIR DOMINATOR TITANIUM RGB DDR5 6000MHz RAM Memory Kit (16×2),"LKR70,500.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-dominator-titanium-rgb-ddr5-6000mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB Corsair VENGEANCE 32GB DDR5 5200MHz RAM Memory Kit (16×2),"LKR63,000.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-32gb-ddr5-5200mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB CORSAIR DOMINATOR PLATINUM RGB DDR5 5600MHz RAM Memory Kit (16×2) – White,"LKR62,000.00",Out of Stock,https://redtech.lk/product/32gb-corsair-dominator-platinum-rgb-ddr5-5600mhz-ram-memory-kit-16x2-white/
Red Tech,RAM,32GB CORSAIR DOMINATOR PLATINUM RGB DDR5 6200MHz RAM Memory Kit (16×2),"LKR59,500.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-dominator-platinum-rgb-ddr5-6200mhz-ram-memory-kit-16x2/
Red Tech,RAM,48GB TEAMGROUP T-CREATE EXPERT DDR5 6400MHz Desktop RAM Memory Kit (24×2),"LKR56,000.00",Out of Stock,https://redtech.lk/product/48gb-teamgroup-t-create-expert-ddr5-6400mhz-desktop-ram-memory-kit-24x2/
Red Tech,RAM,32GB Kingston DDR4 – 3200MHz LAPTOP RAM Memory (32×1),"LKR55,200.00",Out of Stock,https://redtech.lk/product/32gb-kingston-ddr4-3200mhz-laptop-ram-memory-32x1/
Red Tech,RAM,32GB CORSAIR DOMINATOR PLATINUM RGB DDR5 5600MHz RAM Memory Kit (16×2),"LKR51,000.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-dominator-platinum-rgb-ddr5-5600mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB Corsair VENGEANCE RGB DDR5 6200MHz RAM Memory Kit (16×2) Intel Xmp,"LKR47,500.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-rgb-ddr5-6200mhz-ram-memory-kit-16x2-intel-xmp/
Red Tech,RAM,32GB Corsair VENGEANCE RGB DDR5 5200MHz RAM Memory Kit (16×2),"LKR46,000.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-rgb-ddr5-5200mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB G.SKILL Trident Z5 RGB DDR5 – 5600MHz DESKTOP RAM Memory Kit (16×2),"LKR46,000.00",Out of Stock,https://redtech.lk/product/32gb-g-skill-trident-z5-rgb-ddr5-5600mhz-desktop-ram-memory-kit-16x2/
Red Tech,RAM,32GB TEAMGROUP T-FORCE DARK Z DDR4 – 3600MHz DESKTOP RAM Memory Kit (16×2),"LKR44,500.00",Out of Stock,https://redtech.lk/product/32gb-teamgroup-t-force-dark-z-ddr4-3600mhz-desktop-ram-memory-kit-16x2/
Red Tech,RAM,32GB ADDLINK SPIDER X4 (SX4) RGB DDR4 – 3200MHz RAM Memory Kit (16×2),"LKR43,500.00",Out of Stock,https://redtech.lk/product/32gb-addlink-spider-x4-sx4-rgb-ddr4-3200mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB CORSAIR DOMINATOR PLATINUM RGB DDR4 3600MHz RAM Memory Kit (16×2),"LKR43,000.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-dominator-platinum-rgb-ddr4-3600mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB Corsair VENGEANCE RGB DDR5 5600MHz RAM Memory Kit (16×2),"LKR43,000.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-vengeance-rgb-ddr5-5600mhz-ram-memory-kit-16x2/
Red Tech,RAM,32GB CORSAIR VENGEANCE DDR5 5600MHz LAPTOP RAM,"LKR42,500.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-vengeance-ddr5-5600mhz-laptop-ram/
Red Tech,RAM,32GB TEAMGROUP T-CREATE CLASSIC DDR5 5600MHz Desktop RAM Memory (32×1),"LKR39,000.00",Out of Stock,https://redtech.lk/product/32gb-teamgroup-t-create-classic-ddr5-5600mhz-desktop-ram-memory-32x1/
Red Tech,RAM,32GB DDR4 G.SKILL Trident-Z RGB – 3600MHz (16×2)  RAM Memory Kit,"LKR38,800.00",Out of Stock,https://redtech.lk/product/32gb-ddr4-g-skill-trident-z-rgb-3600mhz-16x2-ram-memory-kit/
Red Tech,RAM,16GB V-COLOR PRISM PRO RGB DDR4 – 3200MHz RAM Memory Kit (8×2),"LKR38,500.00",Out of Stock,https://redtech.lk/product/16gb-v-color-prism-pro-rgb-ddr4-3200mhz-ram-memory-kit-8x2/
Red Tech,RAM,32GB TEAMGROUP T-FORCE DELTA RGB DDR5 – 6000MHz RAM Memory (16×2),"LKR37,000.00",Out of Stock,https://redtech.lk/product/32gb-teamgroup-t-force-delta-rgb-ddr5-6000mhz-ram-memory-16x2/
Red Tech,RAM,32GB ADATA DDR5 – 4800MHz LAPTOP RAM Memory Module (32×1),"LKR36,500.00",Out of Stock,https://redtech.lk/product/32gb-adata-ddr5-4800mhz-laptop-ram-memory-module-32x1/
Red Tech,RAM,16GB G.SKILL Trident-Z ROYAL GOLD RGB DDR4 – 3600MHz (8×2) Memory Kit,"LKR34,900.00",Out of Stock,https://redtech.lk/product/16-gb-g-skill-trident-z-royal-rgb-ddr4-3600mhz-8x2-memory-kit/
Red Tech,RAM,32GB T-FORCE DELTA RGB DDR5 5600MHz Desktop RAM Memory Kit (16×2),"LKR34,500.00",Out of Stock,https://redtech.lk/product/32gb-t-force-delta-rgb-ddr5-5600mhz-desktop-ram-memory-kit-16x2/
Red Tech,RAM,16GB TEAMGROUP T-FORCE DARK Z DDR4 – 3600MHz RAM Memory Kit (8×2),"LKR34,000.00",Out of Stock,https://redtech.lk/product/16gb-teamgroup-t-force-dark-z-ddr4-3600mhz-ram-memory-kit-8x2/
Red Tech,RAM,16GB TEAMGROUP T-FORCE DELTA R TUF Gaming Alliance RGB DDR4 – 3200MHz Memory Kit (8×2),"LKR34,000.00",Out of Stock,https://redtech.lk/product/16gb-teamgroup-t-force-delta-r-tuf-gaming-alliance-rgb-ddr4-3200mhz-memory-kit-8x2/
Red Tech,RAM,32GB DDR4 G.SKILL Ripjaws V Series – 3200MHz (32×1) RAM,"LKR33,500.00",Out of Stock,https://redtech.lk/product/32gb-ddr4-g-skill-ripjaws-v-series-3200mhz-32x1-ram/
Red Tech,RAM,32GB CORSAIR VENGEANCE DDR5 4800MHz LAPTOP RAM,"LKR32,500.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-ddr5-4800mhz-laptop-ram/
Red Tech,RAM,32GB CORSAIR VENGEANCE C40 DDR5 – 5600MHz MEMORY (32×1),"LKR30,500.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-vengeance-c40-ddr5-5600mhz-memory-32x1/
Red Tech,RAM,32GB ADATA PREMIER DDR4 – 3200MHz LAPTOP RAM Memory Module (32×1),"LKR30,500.00",Out of Stock,https://redtech.lk/product/32gb-adata-premier-ddr4-3200mhz-laptop-ram-memory-module-32x1/
Red Tech,RAM,32GB CORSAIR VENGEANCE C40 DDR5 5200MHZ MEMORY (32×1),"LKR30,500.00",Out of Stock,https://redtech.lk/product/order-now-32gb-corsair-vengeance-c40-ddr5-5200mhz-memory-32x1/
Red Tech,RAM,32GB TEAMGROUP T-Force VULCAN A BK DDR5 5600MHz Desktop RAM Memory (32×1),"LKR30,000.00",Out of Stock,https://redtech.lk/product/32gb-t-force-vulcan-a-bk-ddr5-5600mhz-desktop-ram-memory-32x1/
Red Tech,RAM,16GB CORSAIR DOMINATOR PLATINUM RGB DDR4 3600MHz RAM Memory Kit (8×2),"LKR30,000.00",Out of Stock,https://redtech.lk/product/order-now-16gb-corsair-dominator-platinum-rgb-ddr4-3600mhz-ram-memory-kit-8x2/
Red Tech,RAM,32GB T-Force VULCAN BK DDR5 5600MHz Desktop RAM Memory (32×1),"LKR29,000.00",Out of Stock,https://redtech.lk/product/32gb-t-force-vulcan-bk-ddr5-5600mhz-desktop-ram-memory-32x1/
Red Tech,RAM,16GB ADDLINK SPIDER X4 (SX4) RGB DDR4 – 3200MHz RAM Memory Kit (8×2),"LKR28,750.00",Out of Stock,https://redtech.lk/product/16gb-addlink-spider-x4-sx4-rgb-ddr4-3200mhz-ram-memory-kit-8x2/
Red Tech,RAM,16GB CORSAIR VENGEANCE RGB PRO DDR4 (8×2) – 3600MHz RAM Memory Module Kit,"LKR28,500.00",Out of Stock,https://redtech.lk/product/16-gb-ddr4-corsair-vengeance-rgb-pro-3600mhz-memory-kit-8x2/
Red Tech,RAM,16GB DDR4 G.SKILL Trident-Z Neo RGB – 3600MHz (8×2)  RAM Memory Kit,"LKR28,000.00",Out of Stock,https://redtech.lk/product/16gb-ddr4-g-skill-trident-z-neo-rgb-3600mhz-8x2-ram-memory-kit/
Red Tech,RAM,16GB DDR4 G.SKILL Trident-Z RGB – 3200MHz (8×2) RAM Memory Kit,"LKR26,880.00",Out of Stock,https://redtech.lk/product/16-gb-ddr4-g-skill-trident-z-rgb-3200mhz-8x2-ram-memory-kit-2/
Red Tech,RAM,32GB CORSAIR VENGEANCE DDR4 3200MHz LAPTOP RAM,"LKR26,000.00",Out of Stock,https://redtech.lk/product/32gb-corsair-vengeance-ddr4-3200mhz-laptop-ram/
Red Tech,RAM,16GB CORSAIR VENGEANCE RGB RS DDR4 – 3200MHz C16 DESKTOP RAM Memory Kit (8×2),"LKR25,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-rs-ddr4-3200mhz-c16-desktop-ram-memory-kit-8x2/
Red Tech,RAM,16GB CORSAIR VENGEANCE RGB PRO SL DDR4 – 3200MHz C16 DESKTOP RAM Memory Kit (8×2),"LKR25,200.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-pro-sl-ddr4-3200mhz-c16-desktop-ram-memory-kit-8x2/
Red Tech,RAM,16GB Corsair VENGEANCE RGB DDR5 6600MHz Desktop RAM Memory Kit (16×2),"LKR25,000.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-ddr5-6600mhz-desktop-ram-memory-kit-16x2/
Red Tech,RAM,16GB APACER NOX RGB DDR4 – 3200MHz Desktop RAM Memory Kit (8×2),"LKR23,500.00",Out of Stock,https://redtech.lk/product/16gb-apacer-nox-rgb-ddr4-3200mhz-desktop-ram-memory-kit/
Red Tech,RAM,16GB ADATA DDR5 – 4800MHz LAPTOP RAM Memory Module (16×1),"LKR23,250.00",Out of Stock,https://redtech.lk/product/16gb-adata-ddr5-4800mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,16GB TEAMGROUP T-CREATE CLASSIC DDR5 5600MHz Desktop RAM Memory (16×1),"LKR22,000.00",Out of Stock,https://redtech.lk/product/16gb-teamgroup-t-create-classic-ddr5-5600mhz-desktop-ram-memory-16x1/
Red Tech,RAM,16GB DDR4 G.SKILL Ripjaws V Series – 3200MHz (16×1) RAM,"LKR21,900.00",Out of Stock,https://redtech.lk/product/16-gb-ddr4-g-skill-ripjaws-v-series-3200mhz-16x1-ram/
Red Tech,RAM,16GB PNY XLR8 Gaming RGB C16 DDR4 – 3200MHz RAM Memory Kit (8×2),"LKR21,900.00",Out of Stock,https://redtech.lk/product/16gb-pny-xlr8-gaming-rgb-c16-ddr4-3200mhz-ram-memory-kit-8x2/
Red Tech,RAM,16GB CORSAIR VENGEANCE DDR4 3200MHz LAPTOP RAM,"LKR20,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-ddr4-3200mhz-laptop-ram/
Red Tech,RAM,16GB TwinMOS Supreme DDR4 – 3200MHz LAPTOP RAM Memory (8×1),"LKR20,220.00",Out of Stock,https://redtech.lk/product/16gb-twinmos-supreme-ddr4-3200mhz-laptop-ram-memory-8x1/
Red Tech,RAM,8GB CORSAIR VENGEANCE LPX DDR4 – 3200MHz RAM Memory Module (8×1),"LKR20,000.00",Out of Stock,https://redtech.lk/product/08-gb-ddr4-corsair-vengeance-lpx-3200mhz-memory-module/
Red Tech,RAM,8GB CORSAIR VENGEANCE RGB PRO DDR4 (8×1) – 3200MHz RAM Memory Module,"LKR19,800.00",Out of Stock,https://redtech.lk/product/8-gb-corsair-vengeance-rgb-pro-ddr4-8x1-3200mhz-memory-module/
Red Tech,RAM,16GB Corsair VENGEANCE RGB DDR5 5600MHz Desktop RAM Memory Kit (16×1),"LKR19,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-ddr5-5600mhz-desktop-ram-memory-kit-16x1/
Red Tech,RAM,16GB ADATA SPECTRIX D60G DDR4 – 3200MHz C16 Memory Module (16×1),"LKR19,200.00",Out of Stock,https://redtech.lk/product/16gb-adata-spectrix-d60g-ddr4-3200mhz-memory-module-16x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE DDR5 4800MHz LAPTOP RAM,"LKR19,000.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-ddr5-4800mhz-laptop-ram/
Red Tech,RAM,16GB HIKVISION S1 Series CL19 DDR4 – 2666MHz LAPTOP RAM Memory Module,"LKR18,500.00",Out of Stock,https://redtech.lk/product/16gb-hikvision-s1-series-cl19-ddr4-2666mhz-laptop-ram-memory-module/
Red Tech,RAM,16GB Crucial CL22 DDR4 – 3200MHz LAPTOP RAM Memory (16×1),"LKR17,640.00",Out of Stock,https://redtech.lk/product/16gb-crucial-cl22-ddr4-3200mhz-laptop-ram-memory-16x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE C40 LPX DDR5 – 5200MHz RAM Memory(16×1),"LKR17,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-ddr5-5200mhz-ram-memory16x1/
Red Tech,RAM,16GB Team Elite DDR4 – 3200MHz Laptop RAM Memory Module (16×1),"LKR17,360.00",Out of Stock,https://redtech.lk/product/16gb-team-elite-ddr4-3200mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,16GB T-Force VULCAN BK DDR5 5600MHz Desktop RAM Memory (16×1),"LKR17,000.00",Out of Stock,https://redtech.lk/product/16gb-t-force-vulcan-bk-ddr5-5600mhz-desktop-ram-memory-16x1/
Red Tech,RAM,16GB T-Force VULCAN A BK DDR5 5600MHz Desktop RAM Memory (16×1),"LKR17,000.00",Out of Stock,https://redtech.lk/product/16gb-t-force-vulcan-a-bk-ddr5-5600mhz-desktop-ram-memory-16x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE DDR5 5200MHz LAPTOP RAM,"LKR17,000.00",Out of Stock,https://redtech.lk/product/order-now-16gb-corsair-vengeance-ddr5-5200mhz-laptop-ram/
Red Tech,RAM,16GB KINGSTON FURY BEAST RGB DDR4 – 3200MHz C16 DESKTOP RAM Memory Module (16×1),"LKR17,000.00",Out of Stock,https://redtech.lk/product/16gb-kingston-fury-rgb-ddr4-3200mhz-c16-desktop-ram-memory-module-16x1/
Red Tech,RAM,16GB Kingston DDR5 5600MHz Laptop RAM Memory Module (16×1),"LKR16,900.00",Out of Stock,https://redtech.lk/product/16gb-kingston-ddr5-5600mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,8GB V-COLOR TD48 Series DDR4 – 2666MHz CL19 Non-RGB Laptop RAM Memory Module (8×1),"LKR16,500.00",Out of Stock,https://redtech.lk/product/8gb-v-color-td48-series-ddr4-2666mhz-cl19-non-rgb-laptop-ram-memory-module-8x1/
Red Tech,RAM,8GB PNY XLR8 Gaming RGB C16 DDR4 – 3200MHz RAM Memory Module (8×1),"LKR15,950.00",Out of Stock,https://redtech.lk/product/8gb-pny-xlr8-gaming-rgb-c16-ddr4-3200mhz-ram-memory-module/
Red Tech,RAM,16GB ADATA XPG GAMMIX RGB D35G – 3200MHz DDR4 DESKTOP RAM Memory Module (16×1),"LKR15,600.00",Out of Stock,https://redtech.lk/product/16gb-adata-xpg-gammix-rgb-d35g-3200mhz-ddr4-desktop-ram-memory-module-16x1/
Red Tech,RAM,8GB BIOSTAR DHD3 Series DDR4 – 3600MHz CL18 RGB Desktop RAM Memory Module (8×1),"LKR15,600.00",Out of Stock,https://redtech.lk/product/8gb-biostar-dhd3-series-ddr4-3600mhz-cl18-rgb-desktop-ram-memory-module-8x1/
Red Tech,RAM,16GB CORSAIR VENGEANCE RGB RS DDR4 – 3200MHz Memory Module (16×1),"LKR15,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-rs-ddr4-3200mhz-memory-module-16x1/
Red Tech,RAM,8GB V-COLOR TD48 Series DDR4 – 3200MHz RAM Memory Module (8×1),"LKR15,500.00",Out of Stock,https://redtech.lk/product/8gb-v-color-td48-series-ddr4-3200mhz-ram-memory-kit-8x1/
Red Tech,RAM,16GB ACS PATRIOT DDR4 – 3200MHz Laptop RAM Memory Module (16×1),"LKR15,480.00",Out of Stock,https://redtech.lk/product/16gb-acs-patriot-ddr4-3200mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,8GB TEAM DELTA R DDR4 – 3200MHz DESKTOP RAM Memory Module (8×1),"LKR15,400.00",Out of Stock,https://redtech.lk/product/8gb-team-delta-r-ddr4-3200mhz-desktop-ram-memory-module-8x1/
Red Tech,RAM,16GB KINGSTON FURY Beast DDR4 – Desktop Ram Module,"LKR14,990.00",Out of Stock,https://redtech.lk/product/16gb-kingston-fury-beast-ddr4-desktop-ram-module/
Red Tech,RAM,16GB CORSAIR VENGEANCE DDR4 3200MHz LAPTOP RAM,"LKR14,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-sodimm-ddr4-3200mhz-memory/
Red Tech,RAM,16GB CORSAIR VENGEANCE RGB RS DDR4 – 3600MHz C18 DESKTOP RAM Memory Module (16×1),"LKR14,500.00",Out of Stock,https://redtech.lk/product/16gb-corsair-vengeance-rgb-rs-ddr4-3600mhz-c18-desktop-ram-memory-module-16x1/
Red Tech,RAM,16GB Transcend DDR5 – 4800MHz Laptop RAM Memory Module (16×1),"LKR13,990.00",Out of Stock,https://redtech.lk/product/16gb-transcend-ddr5-4800mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,8GB TEAMGROUP Team Elite DDR3 – 1333MHz DESKTOP RAM Memory Module (8×1),"LKR13,200.00",Out of Stock,https://redtech.lk/product/8gb-teamgroup-team-elite-ddr3-1333mhz-desktop-ram-memory-module-4x1-copy/
Red Tech,RAM,16GB Team Classic DDR4 – 3200MHz Laptop RAM Memory Module (16×1) – [3Y],"LKR12,990.00",Out of Stock,https://redtech.lk/product/16gb-team-classic-ddr4-3200mhz-laptop-ram-memory-module-16x1-3y/
Red Tech,RAM,16GB XPG GAMMIX D35 – 3200MHz DDR4 DESKTOP RAM Memory Module (16×1),"LKR12,900.00",Out of Stock,https://redtech.lk/product/16gb-xpg-gammix-d35-3200mhz-ddr4-desktop-ram-memory-module-16x1/
Red Tech,RAM,16GB TEAMGROUP ELITE DDR4 – 3200MHz LAPTOP RAM Memory Module (16×1),"LKR12,900.00",Out of Stock,https://redtech.lk/product/16gb-teamgroup-elite-ddr4-3200mhz-laptop-ram-memory-module-16x1/
Red Tech,RAM,8GB CRUCIAL BALLIXSTIX DDR4 – 3200MHz Memory Module (8×1),"LKR12,900.00",Out of Stock,https://redtech.lk/product/8gb-crucial-ballistix-ddr4-3200mhz-memory-module-8x1/
