Category,Title,Price,Stock,URL
Gigabyte,"GigabyteGIGABYTE GAMING A16 Core i7 16″ 165Hz RTX 4050 6GB386,000+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-gaming-a16-core-i7-16-165hz-rtx-4050-6gb
Acer,"ACERACER NITRO V15 ANV15 Core 5 RTX 3050 Gaming Laptop300,000+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/acer-nitro-v15-anv15-core-5-rtx-3050-gaming-laptop
Processors,"ProcessorsAMD Ryzen 5 7600 AM5 Processor61,000+ Add to CartIn Stock - System Only",N/A,In Stock,https://www.redlinetech.lk/product/amd-ryzen-5-7600-am5-processor
Processors,"ProcessorsAMD Ryzen 7 7700 Desktop Processor74,500+ Add to CartIn Stock - System Only - (Tray)",N/A,In Stock,https://www.redlinetech.lk/product/amd-ryzen-7-7700-desktop-processor
Processors,"ProcessorsIntel Core Ultra 5 225 Processor62,500+ Add to CartIn Stock - System Only - (Tray)",N/A,In Stock,https://www.redlinetech.lk/product/intel-core-ultra-5-225-processor
Processors,"ProcessorsIntel Core I7-12700 12th Gen Desktop Processor117,000+ Add to CartIn Stock - System Only - (Tray)",N/A,Out of Stock,https://www.redlinetech.lk/product/intel-core-i7-12700-12th-gen-desktop-processor
Processors,"ProcessorsAMD Ryzen 5 5600X 3.7 GHz 6 Core AM4 Processor51,500+ Add to CartOut of Stock - System Only - (Tray)",N/A,Out of Stock,https://www.redlinetech.lk/product/amd-ryzen-5-5600x-37-ghz-6-core-am4-processor
Motherboards,"MotherboardsGIGABYTE Z890 UD WIFI6E Motherboard110,700+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-z890-ud-wifi6e-motherboard-1
Motherboards,"MotherboardsGigabyte H610M K V2 DDR5 Motherboard31,500+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-h610m-k-v2-ddr5-motherboard
Motherboards,"MotherboardsGigabyte B760M D3HP WIFI6 DDR5 Motherboard60,500+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-b760m-d3hp-wifi6-ddr5-motherboard
Motherboards,"MotherboardsGigabyte B840M EAGLE WIFI6 Motherboard52,500+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-b840m-eagle-wifi6-motherboard
Motherboards,"MotherboardsGigabyte B450M DS3H V3 Motherboard35,000+ Add to CartOut of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-b450m-ds3h-v3-motherboard
Motherboards,"MotherboardsGigabyte B760M H Ultra Durable DDR5 Motherboard39,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-b760m-h-ultra-durable-ddr5-motherboard
Motherboards,"MotherboardsGigabyte H610M H DDR5 Motherboard32,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-h610m-h-ddr5-motherboard
Memory Ram,"Memory (RAM)TEAMGROUP Elite DDR4 16GB 3200Mhz Laptop Memory49,500+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/teamgroup-elite-ddr4-16gb-3200mhz-laptop-memory
Memory Ram,"Memory (RAM)AXLE 8GB SO-DIMM 3200mhz DDR4 Laptop Ram28,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/axle-8gb-so-dimm-3200mhz-ddr4-laptop-ram
Memory Ram,"Memory (RAM)G.SKILL Ripjaws S5 64GB (32GBx2) DDR5 5600Mhz293,000+ Add to CartIn Stock - System Only",N/A,In Stock,https://www.redlinetech.lk/product/gskill-ripjaws-s5-64gb-32gbx2-ddr5-5600mhz
Memory Ram,"Memory (RAM)GMOG 16GB DDR5 5600MHz RGB Desktop RAM75,000+ Add to CartIn Stock - System Only",N/A,Out of Stock,https://www.redlinetech.lk/product/gmog-16gb-ddr5-5600mhz-rgb-desktop-ram-1
Memory Ram,"Memory (RAM)Twinmos 16GB DDR4 3200Mhz Desktop Ram42,500+ Add to CartOut of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/twinmos-16gb-ddr4-3200mhz-desktop-ram
Memory Ram,"Memory (RAM)Lexar 16GB DDR4 3200MHz Desktop RAM11,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/lexar-16gb-ddr4-3200mhz-desktop-ram
Memory Ram,"Memory (RAM)Lexar 16GB DDR5 5600MHz Laptop Ram (Not Sold Separately)17,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/lexar-16gb-ddr5-5600mhz-laptop-ram-not-sold-separately
Memory Ram,"Memory (RAM)DAHUA 16GB DDR4 3200MHZ LAPTOP RAM47,500+ Add to CartIn Stock - (Not Sold Separately)",N/A,Out of Stock,https://www.redlinetech.lk/product/dahua-16gb-ddr4-3200mhz-laptop-ram
Memory Ram,"Memory (RAM)G.SKILL Ripjaws S5 16GB DDR5 5600Mhz Ram74,500+ Add to CartOut Of Stock - (Not Sold Separately)",N/A,Out of Stock,https://www.redlinetech.lk/product/gskill-ripjaws-s5-16gb-ddr5-5600mhz-ram
Cases,"CasesGIGABYTE C500 PANORAMIC STEALTH ICE Gaming Case34,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-c500-panoramic-stealth-ice-gaming-case
Cases,"CasesTrendsonic M13 with 200W PSU Case10,800+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/trendsonic-m13-with-200w-psu-case
Cases,"CasesGIGABYTE C301 Glass Mid Tower Gaming Case – White29,500+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-c301-glass-mid-tower-gaming-case-white
Cases,"CasesDeepCool MACUBE 110 Casing15,500+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/deepcool-macube-110-casing
Cases,"CasesDeepCool CH560 Digital Gaming Case35,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/deepcool-ch560-digital-gaming-case
Monitors,"MonitorsBLACKBOX BP271 27″ FHD IPS 75Hz Business Monitor32,500+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/blackbox-bp271-27-fhd-ips-75hz-business-monitor
Monitors,"MonitorsBLACKBOX BB22751 22"" 75Hz Monitor with Speaker24,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/blackbox-bb22751-22-75hz-monitor-with-speaker
Monitors,"MonitorsASUS TUF GAMING VG279QE5A 27'' FHD IPS MONITOR46,500+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/asus-tuf-gaming-vg279qe5a-27-fhd-ips-monitor
Monitors,"MonitorsGigabyte GS27FC 27″ Curved 180Hz Gaming Monitor47,500+ Add to CartOut of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/gigabyte-gs27fc-27-curved-180hz-gaming-monitor
Monitors,"MonitorsMonova 27 inch 2K 165Hz Monitor With Adjustable stand62,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/monova-27-inch-2k-165hz-monitor-with-adjustable-stand
Monitors,"MonitorsBLACKBOX BBM2410 24″ IPS 120Hz Monitor31,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/blackbox-bbm2410-24-ips-120hz-monitor-1
Storage,"StorageSeagate 2TB SATA III Internal Hard Drive49,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/seagate-2tb-sata-iii-internal-hard-drive
Storage,"StorageTeam Group MP44L 500GB M.2 PCIe Gen4 SSD35,000+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/team-group-mp44l-500gb-m2-pcie-gen4-ssd
Storage,"StorageToshiba P300 2TB 7200RPM Desktop Hard Drive35,000+ Add to CartOut of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/toshiba-p300-2tb-7200rpm-desktop-hard-drive
Storage,"StorageWD Blue SN580 1TB Gen 4 PCIe NVMe SSD20,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/wd-blue-sn580-1tb-gen-4-pcie-nvme-ssd
Storage,"StorageLexar NM620 M.2 2280 1TB NVMe SSD35,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/lexar-nm620-m2-2280-1tb-nvme-ssd
Storage,"StorageSamsung 990 Evo PLUS 2TB NVME M.2 SSD74,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/samsung-990-evo-plus-2tb-nvme-m2-ssd
Power Supply,"Power SupplyAORUS ELITE P850W 80+ Platinum Modular ICE Power Supply61,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/aorus-elite-p850w-80-platinum-modular-ice-power-supply
Power Supply,"Power SupplyDeepcool DQ750M – V3L 80 Plus Gold Power supply25,700+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/deepcool-dq750m-v3l-80-plus-gold-power-supply
Power Supply,"Power SupplyAntec ATOM B650 650W 80+ Bronze Power Supply19,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/antec-atom-b650-650w-80-bronze-power-supply
Fans Pc Cooling,"Fans & Pc CoolingGigabyte EAGLE 360 AIO Liquid Cooler34,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-eagle-360-aio-liquid-cooler
