Category,Title,Price,Stock,URL
Processors,AMD RYZEN 7 9800X3D PROCESSOR WITH BOX (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/amd-cpu-new-amd-ryzen-7-9800x3d-box/
Processors,"Intel Core Ultra 9 Processor 285K (24 Threads , 24 Cores ) Processor (TRAY) (3 YEARS WARRANTY)",N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-ultra-9-285k-24-threads-24-cores/
Processors,INTEL CORE I5-14400 PROCESSOR (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-core-i5-14400/
Processors,Intel Core Ultra 7 Processor 265K 36M Processor (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-ultra-7-265k-36m/
Processors,AMD RYZEN 5 8500G PROCESSOR (TRAY) (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/amd-cpu-new-amd-ryzen-5-8500g/
Processors,AMD RYZEN 7 8700G PROCESSOR (TRAY) (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/amd-cpu-new-amd-ryzen-7-8700g/
Processors,INTEL CORE I9-13900K PROCESSOR (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-core-i9-13900k/
Processors,INTEL CORE I5-14400F PROCESSOR (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-core-i5-14400f/
Processors,INTEL CORE I5-13400 PROCESSOR (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-core-i5-13400/
Processors,INTEL CORE I5-12400 PROCESSOR (TRAY) (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/intel-cpu-new-intel-core-i5-12400/
Processors,AMD RYZEN 7 7800X3D PROCESSOR (TRAY) (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/amd-cpu-new-amd-ryzen-7-7800x3d/
Motherboards,MSI H510M PRO-E Motherboard (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-h510m-pro-e/
Motherboards,ASUS B650M-AYW WIFI MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/asus-mb-new-asus-b650m-ayw-wifi/
Motherboards,GIGABYTE B650M GAMING WIFI MOTHERBOARD (WIFI) (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-gigabyte-mb-used-gigabyte-b650m-gaming-wifi-wifi/
Motherboards,GIGABYTE B550M K WIFI6E MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b550m-k-wifi6e/
Motherboards,ASUS EX-H310M-V3 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asus-mb-used-asus-ex-h310m-v3/
Motherboards,ASUS PRIME B760M-A DDR5 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asus-mb-used-asus-prime-b760m-a-ddr5/
Motherboards,MSI B650M Gaming Plus (Wi-Fi) DDR5 Motherboard( 3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/msi-mb-new-msi-b650m-gaming-plus-wi-fi-ddr5/
Motherboards,MSI H410M-B Pro Motherboard (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-h410m-b-pro/
Motherboards,ASUS PRIME B760-PLUS MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asus-mb-used-asus-prime-b760-plus/
Motherboards,Asrock B860M Pro-A WiFi MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/asrock-mb-new-asrock-b860m-pro-a-wifi/
Motherboards,Asrock H810M-X Gen5 WiFi MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/asrock-mb-new-asrock-h810m-x-gen5-wifi/
Motherboards,ASROCK B850M PRO-A WIFI MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/asrock-mb-new-asrock-b850m-pro-a-wifi/
Motherboards,ASROCK B850M Riptide WiFi MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/asrock-mb-new-asrock-b850m-riptide-wifi/
Motherboards,MSI H410M-B MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-h410m-b/
Motherboards,MSI PRO H610M-E DDR4 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-pro-h610m-e-ddr4-2/
Motherboards,Gigabyte B760 DS3H DDR4 Motherboard (3 YEARS WARRATY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b760-ds3h-ddr4-3-years-warraty/
Motherboards,GIGABYTE H370M DS3H MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-gigabyte-mb-used-gigabyte-h370m-ds3h/
Motherboards,GIGABYTE Z390 UD MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-gigabyte-mb-used-gigabyte-z390-ud/
Motherboards,GIGABYTE B850M FORCE WIFI6E MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b850m-force-wifi6e/
Motherboards,MSI B760 GAMING PLUS (WI-FI) DDR5 MOTHERBOARD ( WITHOUT BOX ) (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-b760-gaming-plus-wi-fi-ddr5-without/
Motherboards,MSI PRO B760M P DDR5 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-pro-b760m-p-ddr5/
Motherboards,MSI B760 GAMING PLUS (WI-FI) DDR5 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-b760-gaming-plus-wi-fi-ddr5-2/
Motherboards,Gigabyte B760M GAMING PLUS WIFI DDR4 Motherboard (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b760m-gaming-plus-wifi-ddr4/
Motherboards,GIGABYTE A520M K V2 MICRO ATX AMD MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-a520m-k-v2-micro-atx-amd/
Motherboards,MSI H610M – E PRO DDR5 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-h610m-e-pro-ddr5/
Motherboards,MSI PRO B650M P DDR5 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-msi-mb-used-msi-pro-b650m-p-ddr5/
Motherboards,ASROCK B360M PRO4 MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asrock-mb-used-asrock-b360m-pro4/
Motherboards,GIGABYTE B760M K V2 DDR4 MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b760m-k-v2-ddr4/
Motherboards,GIGABYTE B560 ULTRA DURABLE MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-gigabyte-mb-used-b560-ultra-durable/
Motherboards,ASUS H110M – K MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asus-mb-used-asus-h110m-k/
Motherboards,GIGABYTE B760M E DDR5 ULTRA DURABLE MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-b760m-e-ddr5-ultra-durable/
Motherboards,ASUS PRIME H410M – E MOTHERBOARD (USED ITEM),N/A,In Stock,https://pcbuilders.lk/used-asus-mb-used-asus-prime-h410m-e/
Motherboards,MSI PRO B650M P DDR5 MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/msi-mb-new-msi-pro-b650m-p-ddr5/
Motherboards,MSI B550M Pro-VDH (Wi-Fi) Motherboard (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/msi-mb-new-msi-b550m-pro-vdh-wi-fi/
Motherboards,MSI A620M-E PRO DDR5 MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/msi-mb-new-msi-a620m-e-pro-ddr5/
Motherboards,MSI A520M-A PRO MOTHERBOARD (3 YEARS WARRANTY),N/A,In Stock,https://pcbuilders.lk/msi-mb-new-msi-a520m-a-pro/
Motherboards,ASROCK FM2A68M-DG3 MOTHERBOARD (1 YEAR WARRANTY),N/A,In Stock,https://pcbuilders.lk/asrock-mb-new-asrock-fm2a68m-dg3/
Motherboards,GIGABYTE Z890 AORUS ELITE WIFI7 Motherboard (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/gigabyte-mb-new-gigabyte-z890-aorus-elite-wifi7/
Motherboards,MSI PRO B760M P DDR4 Motherboard (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/msi-mb-new-msi-pro-b760m-p-ddr4/
Motherboards,MSI PRO B760M A WIFI DDR4 MOTHERBOARD (3 YEARS WARRENTY),N/A,Available / In Stock,https://pcbuilders.lk/msi-mb-new-msi-pro-b760m-a-wifi-ddr4-3-years-warren/
Motherboards,MSI MAG X870E Carbon (WIFI) DDR5 Motherboard (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/msi-mb-new-msi-mag-x870e-carbon-wifi-ddr5/
Motherboards,MSI H810M-E Pro DDR5 Motherboard (3 YEARS WARRANTY),N/A,Available / In Stock,https://pcbuilders.lk/msi-mb-new-msi-h810m-e-pro-ddr5/
Motherboards,MSI H610M S Pro (WIFI) DDR4 Motherboard (3 Years Warranty),N/A,Available / In Stock,https://pcbuilders.lk/msi-mb-new-msi-h610m-s-pro-wifi-ddr4/
