Source_Store,Category,Title,Price,Stock,URL
Techzone,RAM,Corsair Vengeance RGB RS 8GB DDR4 3600MHZ  Memory,"රු32,000",In Stock,https://techzone.lk/product/corsair-vengeance-rgb-rs-8gb-ddr4-3600mhz-memory/
Techzone,RAM,G.SKILL  4GB F4-2400C15S-4GNT,"රු9,000",Out of Stock,https://techzone.lk/product/g-skill-4gb-f4-2400c15s-4gnt/
Techzone,RAM,G.SKILL Ripjaws 4GB DDR3 1600MHz SO-DIMM  F3-1600C9S-4GRSL Memory,"රු9,000",Out of Stock,https://techzone.lk/product/g-skill-ripjaws-4gb-ddr3-so-dimm-f3-1600c9s-4grsl-memory/
Techzone,RAM,G.SKILL Trident Z RGB 16GB F4-3200C16D-16GTZR,"රු45,000",Out of Stock,https://techzone.lk/product/g-skill-trident-z-rgb-16gb-f4-3200c16d-16gtzr/
Techzone,RAM,G.SKILL Trident Z RGB DDR5 32GB 16GBx2 F5-5200J3636C16GX2-TZ5RK,"රු115,000",Out of Stock,https://techzone.lk/product/g-skill-trident-z-rgb-ddr5-32gb-16gbx2-f5-5200j3636c16gx2-tz5rk/
Techzone,RAM,G.SKILL Trident Z RGB DDR5 32GB 16GBx2 F5-6000J3636C16GX2-TZ5RK,"රු150,000",Out of Stock,https://techzone.lk/product/g-skill-trident-z-rgb-ddr5-32gb-16gbx2-f5-6000j3636c16gx2-tz5rk/
Techzone,RAM,ADATA 16GB DDR5 5600MHz SO-DIMM NoteBook Memory,"රු75,000",Out of Stock,https://techzone.lk/product/adata-16gb-ddr5-5600mhz-so-dimm-notebook-memory/
Techzone,RAM,ADATA 32GB DDR5 5600MHz SO-DIMM NoteBook Memory,"රු125,000",Out of Stock,https://techzone.lk/product/adata-32gb-ddr5-5600mhz-so-dimm-notebook-memory/
Techzone,RAM,ADATA 8GB DDR4 3200MHz SO-DIMM NoteBook Memory,"රු25,000",Out of Stock,https://techzone.lk/product/adata-8gb-memory/
Techzone,RAM,ADATA 8GB DDR5 5600MHz SO-DIMM NoteBook Memory,"රු39,000",Out of Stock,https://techzone.lk/product/adata-8gb-ddr5-5600mhz-so-dimm-notebook-memory/
Techzone,RAM,Corsair DOMINATOR PLATINUM RGB 32GB DDR5 DRAM 5200MHz Memory Kit — Black,"රු145,000",Out of Stock,https://techzone.lk/product/corsair-dominator-platinum-rgb-32gb-ddr5-dram-5200mhz-memory-kit-black/
Techzone,RAM,Corsair Vengeance 32GB DDR5 5600MHZ C40 Memory,"රු35,500",Out of Stock,https://techzone.lk/product/corsair-vengeance-32gb-ddr5-5600mhz-c40-memory/
Techzone,Storage,ADATA DURABLE 1TB HD680 EXTERNAL HARD DRIVE,"රු36,000",In Stock,https://techzone.lk/product/adata-durable-1tb-hd680-external-hard-drive-2/
Techzone,Storage,ADATA DURABLE 2TB HD680 EXTERNAL HARD DRIVE,"රු46,500",In Stock,https://techzone.lk/product/adata-durable-2tb-hd680-external-hard-drive/
Techzone,Storage,ADATA DURABLE 4TB AHD710P  External Hard Drive,"රු68,500",In Stock,https://techzone.lk/product/adata-durable-4tb-ahd710p-external-hard-drive/
Techzone,Storage,ADATA DURABLE SD620 1TB External Solid State Drive,"රු59,500",In Stock,https://techzone.lk/product/adata-durable-sd620-1tb-external-solid-state-drive/
Techzone,Storage,ADATA DURABLE SD620 512GB External Solid State Drive,"රු36,500",In Stock,https://techzone.lk/product/adata-durable-sd620-512gb-external-solid-state-drive/
Techzone,Storage,ADATA SC750 500GB TYPE C External SSD,"රු39,500",In Stock,https://techzone.lk/product/adata-sc760-512gb-type-c-external-ssd/
Techzone,Storage,ADATA Ultimate SU650 1TB SSD,"රු45,000",In Stock,https://techzone.lk/product/adata-ultimate-su650-1tb-ssd/
Techzone,Storage,ADATA Ultimate SU650 256GB SSD,"රු19,000",In Stock,https://techzone.lk/product/adata-ultimate-su650-solid-state-drive-256gb/
Techzone,Storage,ADATA Ultimate SU650 512GB SSD,"රු33,000",In Stock,https://techzone.lk/product/adata-ultimate-su650-512gb-ssd/
Techzone,Storage,ADATA UR340 128GB USB FLASH DRIVE,"රු6,000",In Stock,https://techzone.lk/product/adata-uv350-128gb-usb/
